,# edges,setting,Accuracy
617,1600,min-degree-U,0.8099630996309963
618,1800,min-degree-U,0.8136531365313653
619,2000,min-degree-U,0.8081180811808119
620,200,saliency-R,0.8302583025830258
621,400,saliency-R,0.8284132841328413
622,600,saliency-R,0.8339483394833949
623,800,saliency-R,0.8265682656826568
624,1000,saliency-R,0.8302583025830258
625,1200,saliency-R,0.8265682656826568
626,1400,saliency-R,0.8228782287822878
627,1600,saliency-R,0.8265682656826568
628,1800,saliency-R,0.8265682656826568
629,2000,saliency-R,0.8284132841328413
630,200,saliency-U,0.8339483394833949
631,400,saliency-U,0.8339483394833949
632,600,saliency-U,0.8339483394833949
633,800,saliency-U,0.8357933579335793
634,1000,saliency-U,0.8357933579335793
635,1200,saliency-U,0.8357933579335793
636,1400,saliency-U,0.8357933579335793
637,1600,saliency-U,0.8357933579335793
638,1800,saliency-U,0.8357933579335793
639,2000,saliency-U,0.8357933579335793
640,200,random-R,0.8339483394833949
641,400,random-R,0.8265682656826568
642,600,random-R,0.8228782287822878
643,800,random-R,0.8210332103321033
644,1000,random-R,0.8099630996309963
645,1200,random-R,0.7952029520295203
646,1400,random-R,0.7933579335793358
647,1600,random-R,0.7804428044280443
648,1800,random-R,0.7712177121771218
649,2000,random-R,0.7638376383763837
650,200,random-U,0.8357933579335793
651,400,random-U,0.8339483394833949
652,600,random-U,0.8321033210332104
653,800,random-U,0.8228782287822878
654,1000,random-U,0.8191881918819188
655,1200,random-U,0.8136531365313653
656,1400,random-U,0.8118081180811808
657,1600,random-U,0.8081180811808119
658,1800,random-U,0.8044280442804428
659,2000,random-U,0.8025830258302583
660,200,max-degree-R,0.8321033210332104
661,400,max-degree-R,0.8265682656826568
662,600,max-degree-R,0.8265682656826568
663,800,max-degree-R,0.8321033210332104
664,1000,max-degree-R,0.8284132841328413
665,1200,max-degree-R,0.8210332103321033
666,1400,max-degree-R,0.8210332103321033
667,1600,max-degree-R,0.8099630996309963
668,1800,max-degree-R,0.8044280442804428
669,2000,max-degree-R,0.7988929889298892
670,200,max-degree-U,0.8302583025830258
671,400,max-degree-U,0.8265682656826568
672,600,max-degree-U,0.8284132841328413
673,800,max-degree-U,0.8247232472324724
674,1000,max-degree-U,0.8228782287822878
675,1200,max-degree-U,0.8210332103321033
676,1400,max-degree-U,0.8173431734317343
677,1600,max-degree-U,0.8118081180811808
678,1800,max-degree-U,0.8118081180811808
679,2000,max-degree-U,0.8136531365313653
680,200,min-degree-R,0.8247232472324724
681,400,min-degree-R,0.8099630996309963
682,600,min-degree-R,0.7952029520295203
683,800,min-degree-R,0.8007380073800738
684,1000,min-degree-R,0.7859778597785978
685,1200,min-degree-R,0.7841328413284133
686,1400,min-degree-R,0.7859778597785978
687,1600,min-degree-R,0.7804428044280443
688,1800,min-degree-R,0.7859778597785978
689,2000,min-degree-R,0.7638376383763837
690,200,min-degree-U,0.8321033210332104
691,400,min-degree-U,0.8284132841328413
692,600,min-degree-U,0.8191881918819188
693,800,min-degree-U,0.8265682656826568
694,1000,min-degree-U,0.8228782287822878
695,1200,min-degree-U,0.8191881918819188
696,1400,min-degree-U,0.8154981549815498
697,1600,min-degree-U,0.8154981549815498
698,1800,min-degree-U,0.8154981549815498
699,2000,min-degree-U,0.8118081180811808
700,200,saliency-R,0.8302583025830258
701,400,saliency-R,0.8302583025830258
702,600,saliency-R,0.8321033210332104
703,800,saliency-R,0.8247232472324724
704,1000,saliency-R,0.8265682656826568
705,1200,saliency-R,0.8302583025830258
706,1400,saliency-R,0.8247232472324724
707,1600,saliency-R,0.8302583025830258
708,1800,saliency-R,0.8284132841328413
