,# edges,setting,Accuracy
709,2000,saliency-R,0.8118081180811808
710,200,saliency-U,0.8210332103321033
711,400,saliency-U,0.8210332103321033
712,600,saliency-U,0.8210332103321033
713,800,saliency-U,0.8210332103321033
714,1000,saliency-U,0.8210332103321033
715,1200,saliency-U,0.8191881918819188
716,1400,saliency-U,0.8191881918819188
717,1600,saliency-U,0.8191881918819188
718,1800,saliency-U,0.8191881918819188
719,2000,saliency-U,0.8191881918819188
720,200,random-R,0.8210332103321033
721,400,random-R,0.8228782287822878
722,600,random-R,0.8191881918819188
723,800,random-R,0.8136531365313653
724,1000,random-R,0.8265682656826568
725,1200,random-R,0.7785977859778598
726,1400,random-R,0.7896678966789668
727,1600,random-R,0.7915129151291513
728,1800,random-R,0.7896678966789668
729,2000,random-R,0.7785977859778598
730,200,random-U,0.8302583025830258
731,400,random-U,0.8302583025830258
732,600,random-U,0.8265682656826568
733,800,random-U,0.8247232472324724
734,1000,random-U,0.8228782287822878
735,1200,random-U,0.8228782287822878
736,1400,random-U,0.8228782287822878
737,1600,random-U,0.8247232472324724
738,1800,random-U,0.8228782287822878
739,2000,random-U,0.8173431734317343
740,200,max-degree-R,0.8136531365313653
741,400,max-degree-R,0.8007380073800738
742,600,max-degree-R,0.8136531365313653
743,800,max-degree-R,0.8007380073800738
744,1000,max-degree-R,0.8154981549815498
745,1200,max-degree-R,0.8173431734317343
746,1400,max-degree-R,0.8118081180811808
747,1600,max-degree-R,0.7988929889298892
748,1800,max-degree-R,0.7952029520295203
749,2000,max-degree-R,0.7915129151291513
750,200,max-degree-U,0.8284132841328413
751,400,max-degree-U,0.8284132841328413
752,600,max-degree-U,0.8247232472324724
753,800,max-degree-U,0.8228782287822878
754,1000,max-degree-U,0.8228782287822878
755,1200,max-degree-U,0.8247232472324724
756,1400,max-degree-U,0.8191881918819188
757,1600,max-degree-U,0.8210332103321033
758,1800,max-degree-U,0.8228782287822878
759,2000,max-degree-U,0.8173431734317343
760,200,min-degree-R,0.8302583025830258
761,400,min-degree-R,0.7915129151291513
762,600,min-degree-R,0.7675276752767528
763,800,min-degree-R,0.7933579335793358
764,1000,min-degree-R,0.7546125461254612
765,1200,min-degree-R,0.7619926199261993
766,1400,min-degree-R,0.7804428044280443
767,1600,min-degree-R,0.7749077490774908
768,1800,min-degree-R,0.7749077490774908
769,2000,min-degree-R,0.7453874538745388
770,200,min-degree-U,0.8173431734317343
771,400,min-degree-U,0.8154981549815498
772,600,min-degree-U,0.8062730627306273
773,800,min-degree-U,0.8118081180811808
774,1000,min-degree-U,0.8062730627306273
775,1200,min-degree-U,0.8062730627306273
776,1400,min-degree-U,0.8044280442804428
777,1600,min-degree-U,0.8025830258302583
778,1800,min-degree-U,0.8025830258302583
779,2000,min-degree-U,0.8007380073800738
780,200,saliency-R,0.8081180811808119
781,400,saliency-R,0.8284132841328413
782,600,saliency-R,0.8173431734317343
783,800,saliency-R,0.8062730627306273
784,1000,saliency-R,0.8154981549815498
785,1200,saliency-R,0.8228782287822878
786,1400,saliency-R,0.8025830258302583
787,1600,saliency-R,0.8081180811808119
788,1800,saliency-R,0.8136531365313653
789,2000,saliency-R,0.8173431734317343
790,200,saliency-U,0.8228782287822878
791,400,saliency-U,0.8228782287822878
792,600,saliency-U,0.8228782287822878
793,800,saliency-U,0.8228782287822878
794,1000,saliency-U,0.8228782287822878
795,1200,saliency-U,0.8228782287822878
796,1400,saliency-U,0.8228782287822878
797,1600,saliency-U,0.8228782287822878
798,1800,saliency-U,0.8228782287822878
799,2000,saliency-U,0.8228782287822878
