,# edges,setting,Accuracy
707,1600,saliency-R,0.8690036900369004
708,1800,saliency-R,0.8653136531365314
709,2000,saliency-R,0.8653136531365314
710,200,saliency-U,0.8616236162361623
711,400,saliency-U,0.8671586715867159
712,600,saliency-U,0.8653136531365314
713,800,saliency-U,0.8690036900369004
714,1000,saliency-U,0.8653136531365314
715,1200,saliency-U,0.8634686346863468
716,1400,saliency-U,0.8634686346863468
717,1600,saliency-U,0.8634686346863468
718,1800,saliency-U,0.8634686346863468
719,2000,saliency-U,0.8634686346863468
720,200,random-R,0.8634686346863468
721,400,random-R,0.8726937269372693
722,600,random-R,0.8653136531365314
723,800,random-R,0.8690036900369004
724,1000,random-R,0.8763837638376384
725,1200,random-R,0.8579335793357934
726,1400,random-R,0.8653136531365314
727,1600,random-R,0.8634686346863468
728,1800,random-R,0.8634686346863468
729,2000,random-R,0.8616236162361623
730,200,random-U,0.8708487084870848
731,400,random-U,0.8745387453874539
732,600,random-U,0.8745387453874539
733,800,random-U,0.8782287822878229
734,1000,random-U,0.8745387453874539
735,1200,random-U,0.8690036900369004
736,1400,random-U,0.8671586715867159
737,1600,random-U,0.8671586715867159
738,1800,random-U,0.8671586715867159
739,2000,random-U,0.8671586715867159
740,200,max-degree-R,0.8634686346863468
741,400,max-degree-R,0.8523985239852399
742,600,max-degree-R,0.8597785977859779
743,800,max-degree-R,0.8671586715867159
744,1000,max-degree-R,0.8653136531365314
745,1200,max-degree-R,0.8634686346863468
746,1400,max-degree-R,0.8671586715867159
747,1600,max-degree-R,0.8616236162361623
748,1800,max-degree-R,0.8560885608856088
749,2000,max-degree-R,0.8542435424354243
750,200,max-degree-U,0.8690036900369004
751,400,max-degree-U,0.8634686346863468
752,600,max-degree-U,0.8690036900369004
753,800,max-degree-U,0.8579335793357934
754,1000,max-degree-U,0.8634686346863468
755,1200,max-degree-U,0.8616236162361623
756,1400,max-degree-U,0.8579335793357934
757,1600,max-degree-U,0.8597785977859779
758,1800,max-degree-U,0.8597785977859779
759,2000,max-degree-U,0.8560885608856088
760,200,min-degree-R,0.8616236162361623
761,400,min-degree-R,0.8542435424354243
762,600,min-degree-R,0.8523985239852399
763,800,min-degree-R,0.8505535055350554
764,1000,min-degree-R,0.8431734317343174
765,1200,min-degree-R,0.8542435424354243
766,1400,min-degree-R,0.8579335793357934
767,1600,min-degree-R,0.8487084870848709
768,1800,min-degree-R,0.8560885608856088
769,2000,min-degree-R,0.8560885608856088
770,200,min-degree-U,0.8653136531365314
771,400,min-degree-U,0.8634686346863468
772,600,min-degree-U,0.8653136531365314
773,800,min-degree-U,0.8653136531365314
774,1000,min-degree-U,0.8653136531365314
775,1200,min-degree-U,0.8690036900369004
776,1400,min-degree-U,0.8708487084870848
777,1600,min-degree-U,0.8616236162361623
778,1800,min-degree-U,0.8597785977859779
779,2000,min-degree-U,0.8542435424354243
780,200,saliency-R,0.8653136531365314
781,400,saliency-R,0.8708487084870848
782,600,saliency-R,0.8708487084870848
783,800,saliency-R,0.8726937269372693
784,1000,saliency-R,0.8634686346863468
785,1200,saliency-R,0.8708487084870848
786,1400,saliency-R,0.8690036900369004
787,1600,saliency-R,0.8671586715867159
788,1800,saliency-R,0.8690036900369004
789,2000,saliency-R,0.8726937269372693
790,200,saliency-U,0.8726937269372693
791,400,saliency-U,0.8745387453874539
792,600,saliency-U,0.8745387453874539
793,800,saliency-U,0.8726937269372693
794,1000,saliency-U,0.8708487084870848
795,1200,saliency-U,0.8708487084870848
796,1400,saliency-U,0.8708487084870848
797,1600,saliency-U,0.8708487084870848
798,1800,saliency-U,0.8708487084870848
799,2000,saliency-U,0.8708487084870848
